id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,date_upload_minute,date_upload_hour,date_upload_day,date_upload_month,date_upload_year,url,datetime_taken,datetime_upload,anomaly_reasons
4370802177,29161621@N03,45.781434,4.839166,"night,d50,1020mm,effect,nuit,pauselongue",DSC_3711,46,23,19,2,2010,30,23,19,2,2010,https://www.flickr.com/photos/29161621@N03/4370802177,2010-02-19 23:46:00,2010-02-19 23:30:00,upload_before_taken
4369759797,40936370@N00,45.837448,4.826248,"portrait,sculpture,france,mystery,museum,painting,ruins,jung,symbol,contemporaryart,secret,apocalypse,greatwork,freemasonry,ddc,sanctuary,alchemy,prophecy,999,vanitas,revelation,alchimia,alchemist,sanctuaire,paulocoelho,magnumopus,graal,gnosticism,dondedieu,materiaprima,nicolasflamel,artprice,salamanderspirit,organmuseum,saintromainaumontdor,andrébreton,demeureduchaos,thierryehrmann,alkimia,finis,alchemical,rubedo,prophétie,abodeofchaos,loeuvreaunoir,facteurcheval,palaisideal,grandoeuvre,alchemicalsymbol,francmaconnerie,citrinitas,fulcanelli,philosopherstone,albertlegrand,oswaldwirth,lespritdelasalamandre,nigredoalbedo,corpusjabirianum,alchimiespéculative,lemystèredescathédrales,lesdemeuresphilosophales,eugènecanseliet,latourbedesphilosophes,spagyrie,basilevalentin,rosariusphilosophorum,historyofalchemy,nucleartransmutation,khemeia,voiesèche,voiehumide,liberparagranum,artroyal,donumdei",Alchemy LXVIII - Alchimie _DDC4328,47,15,19,2,2010,55,14,19,2,2010,https://www.flickr.com/photos/40936370@N00/4369759797,2010-02-19 15:47:00,2010-02-19 14:55:00,upload_before_taken
4370508416,40936370@N00,45.837448,4.826248,"portrait,sculpture,france,mystery,museum,painting,ruins,jung,symbol,contemporaryart,secret,apocalypse,greatwork,freemasonry,ddc,sanctuary,alchemy,prophecy,999,vanitas,revelation,alchimia,alchemist,sanctuaire,paulocoelho,magnumopus,graal,gnosticism,dondedieu,materiaprima,nicolasflamel,artprice,salamanderspirit,organmuseum,saintromainaumontdor,andrébreton,demeureduchaos,thierryehrmann,alkimia,finis,alchemical,rubedo,prophétie,abodeofchaos,loeuvreaunoir,facteurcheval,palaisideal,grandoeuvre,alchemicalsymbol,francmaconnerie,citrinitas,fulcanelli,philosopherstone,albertlegrand,oswaldwirth,lespritdelasalamandre,nigredoalbedo,corpusjabirianum,alchimiespéculative,lemystèredescathédrales,lesdemeuresphilosophales,eugènecanseliet,latourbedesphilosophes,spagyrie,basilevalentin,rosariusphilosophorum,historyofalchemy,nucleartransmutation,khemeia,voiesèche,voiehumide,liberparagranum,artroyal,donumdei",Alchemy LXVIII - Alchimie _DDC4327,47,15,19,2,2010,55,14,19,2,2010,https://www.flickr.com/photos/40936370@N00/4370508416,2010-02-19 15:47:00,2010-02-19 14:55:00,upload_before_taken
4370508322,40936370@N00,45.837448,4.826248,"portrait,sculpture,france,mystery,museum,painting,ruins,jung,symbol,contemporaryart,secret,apocalypse,greatwork,freemasonry,ddc,sanctuary,alchemy,prophecy,999,vanitas,revelation,alchimia,alchemist,sanctuaire,paulocoelho,magnumopus,graal,gnosticism,dondedieu,materiaprima,nicolasflamel,artprice,salamanderspirit,organmuseum,saintromainaumontdor,andrébreton,demeureduchaos,thierryehrmann,alkimia,finis,alchemical,rubedo,prophétie,abodeofchaos,loeuvreaunoir,facteurcheval,palaisideal,grandoeuvre,alchemicalsymbol,francmaconnerie,citrinitas,fulcanelli,philosopherstone,albertlegrand,oswaldwirth,lespritdelasalamandre,nigredoalbedo,corpusjabirianum,alchimiespéculative,lemystèredescathédrales,lesdemeuresphilosophales,eugènecanseliet,latourbedesphilosophes,spagyrie,basilevalentin,rosariusphilosophorum,historyofalchemy,nucleartransmutation,khemeia,voiesèche,voiehumide,liberparagranum,artroyal,donumdei",Alchemy LXVIII - Alchimie _DDC4324,47,15,19,2,2010,55,14,19,2,2010,https://www.flickr.com/photos/40936370@N00/4370508322,2010-02-19 15:47:00,2010-02-19 14:55:00,upload_before_taken
4369759589,40936370@N00,45.837448,4.826248,"portrait,sculpture,france,mystery,museum,painting,ruins,jung,symbol,contemporaryart,secret,apocalypse,greatwork,freemasonry,ddc,sanctuary,alchemy,prophecy,999,vanitas,revelation,alchimia,alchemist,sanctuaire,paulocoelho,magnumopus,graal,gnosticism,dondedieu,materiaprima,nicolasflamel,artprice,salamanderspirit,organmuseum,saintromainaumontdor,andrébreton,demeureduchaos,thierryehrmann,alkimia,finis,alchemical,rubedo,prophétie,abodeofchaos,loeuvreaunoir,facteurcheval,palaisideal,grandoeuvre,alchemicalsymbol,francmaconnerie,citrinitas,fulcanelli,philosopherstone,albertlegrand,oswaldwirth,lespritdelasalamandre,nigredoalbedo,corpusjabirianum,alchimiespéculative,lemystèredescathédrales,lesdemeuresphilosophales,eugènecanseliet,latourbedesphilosophes,spagyrie,basilevalentin,rosariusphilosophorum,historyofalchemy,nucleartransmutation,khemeia,voiesèche,voiehumide,liberparagranum,artroyal,donumdei",Alchemy LXVIII - Alchimie _DDC4314,44,15,19,2,2010,55,14,19,2,2010,https://www.flickr.com/photos/40936370@N00/4369759589,2010-02-19 15:44:00,2010-02-19 14:55:00,upload_before_taken
4369549609,40936370@N00,45.837448,4.826248,"portrait,sculpture,france,mystery,museum,painting,ruins,jung,symbol,contemporaryart,secret,apocalypse,greatwork,freemasonry,ddc,sanctuary,alchemy,prophecy,999,vanitas,revelation,alchimia,alchemist,sanctuaire,paulocoelho,magnumopus,graal,gnosticism,dondedieu,materiaprima,nicolasflamel,artprice,salamanderspirit,organmuseum,saintromainaumontdor,andrébreton,demeureduchaos,thierryehrmann,alkimia,finis,alchemical,rubedo,prophétie,abodeofchaos,loeuvreaunoir,facteurcheval,palaisideal,grandoeuvre,alchemicalsymbol,francmaconnerie,citrinitas,fulcanelli,philosopherstone,albertlegrand,oswaldwirth,lespritdelasalamandre,nigredoalbedo,corpusjabirianum,alchimiespéculative,lemystèredescathédrales,lesdemeuresphilosophales,eugènecanseliet,latourbedesphilosophes,spagyrie,basilevalentin,rosariusphilosophorum,historyofalchemy,nucleartransmutation,khemeia,voiesèche,voiehumide,liberparagranum,artroyal,donumdei",Alchemy LXVII - Alchimie _DDC4307,13,13,19,2,2010,30,12,19,2,2010,https://www.flickr.com/photos/40936370@N00/4369549609,2010-02-19 13:13:00,2010-02-19 12:30:00,upload_before_taken
4369549575,40936370@N00,45.837448,4.826248,"portrait,sculpture,france,mystery,museum,painting,ruins,jung,symbol,contemporaryart,secret,apocalypse,greatwork,freemasonry,ddc,sanctuary,alchemy,prophecy,999,vanitas,revelation,alchimia,alchemist,sanctuaire,paulocoelho,magnumopus,graal,gnosticism,dondedieu,materiaprima,nicolasflamel,artprice,salamanderspirit,organmuseum,saintromainaumontdor,andrébreton,demeureduchaos,thierryehrmann,alkimia,finis,alchemical,rubedo,prophétie,abodeofchaos,loeuvreaunoir,facteurcheval,palaisideal,grandoeuvre,alchemicalsymbol,francmaconnerie,citrinitas,fulcanelli,philosopherstone,albertlegrand,oswaldwirth,lespritdelasalamandre,nigredoalbedo,corpusjabirianum,alchimiespéculative,lemystèredescathédrales,lesdemeuresphilosophales,eugènecanseliet,latourbedesphilosophes,spagyrie,basilevalentin,rosariusphilosophorum,historyofalchemy,nucleartransmutation,khemeia,voiesèche,voiehumide,liberparagranum,artroyal,donumdei",Alchemy LXVII - Alchimie _DDC4303,12,13,19,2,2010,30,12,19,2,2010,https://www.flickr.com/photos/40936370@N00/4369549575,2010-02-19 13:12:00,2010-02-19 12:30:00,upload_before_taken
4370298028,40936370@N00,45.837448,4.826248,"portrait,sculpture,france,mystery,museum,painting,ruins,jung,symbol,contemporaryart,secret,apocalypse,greatwork,freemasonry,ddc,sanctuary,alchemy,prophecy,999,vanitas,revelation,alchimia,alchemist,sanctuaire,paulocoelho,magnumopus,graal,gnosticism,dondedieu,materiaprima,nicolasflamel,artprice,salamanderspirit,organmuseum,saintromainaumontdor,andrébreton,demeureduchaos,thierryehrmann,alkimia,finis,alchemical,rubedo,prophétie,abodeofchaos,loeuvreaunoir,facteurcheval,palaisideal,grandoeuvre,alchemicalsymbol,francmaconnerie,citrinitas,fulcanelli,philosopherstone,albertlegrand,oswaldwirth,lespritdelasalamandre,nigredoalbedo,corpusjabirianum,alchimiespéculative,lemystèredescathédrales,lesdemeuresphilosophales,eugènecanseliet,latourbedesphilosophes,spagyrie,basilevalentin,rosariusphilosophorum,historyofalchemy,nucleartransmutation,khemeia,voiesèche,voiehumide,liberparagranum,artroyal,donumdei",Alchemy LXVII - Alchimie _DDC4296,11,13,19,2,2010,30,12,19,2,2010,https://www.flickr.com/photos/40936370@N00/4370298028,2010-02-19 13:11:00,2010-02-19 12:30:00,upload_before_taken
4352600684,26173098@N00,45.699631,4.941516,,,17,1,13,2,2010,16,1,13,2,2010,https://www.flickr.com/photos/26173098@N00/4352600684,2010-02-13 01:17:00,2010-02-13 01:16:00,upload_before_taken
4350990752,26173098@N00,45.740255,4.893461,,,38,9,12,2,2010,36,9,12,2,2010,https://www.flickr.com/photos/26173098@N00/4350990752,2010-02-12 09:38:00,2010-02-12 09:36:00,upload_before_taken
4346847220,26173098@N00,45.750507,4.801461,,,3,20,10,2,2010,2,20,10,2,2010,https://www.flickr.com/photos/26173098@N00/4346847220,2010-02-10 20:03:00,2010-02-10 20:02:00,upload_before_taken
4346844658,26173098@N00,45.749444,4.803859,,,2,20,10,2,2010,1,20,10,2,2010,https://www.flickr.com/photos/26173098@N00/4346844658,2010-02-10 20:02:00,2010-02-10 20:01:00,upload_before_taken
4322133600,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,modernart,secret,911,apocalypse,taz,peinture,eros,container,artbrut,ddc,sanctuary,mystic,thekiss,sculptor,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,davincicode,vanitas,sanctuaire,artmoderne,lebaiser,surréaliste,sculpteur,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,constantinbrancusi,theendlesscolumn,surréalist,birdinspace,prophétie,abodeofchaos,facteurcheval,palaisideal,sleepingmuse,loiseaudanslespace,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,lamuseendormie,groupeserveur,lespritdelasalamandre,servergroup,atriste,pioneerofmodernism,colonnesansfin,thepatriarchofmodernsculpture",Constantin Brancusi painted portrait _DDC2715,11,13,1,2,2010,25,12,1,2,2010,https://www.flickr.com/photos/40936370@N00/4322133600,2010-02-01 13:11:00,2010-02-01 12:25:00,upload_before_taken
4321399499,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,modernart,secret,911,apocalypse,taz,peinture,eros,container,artbrut,ddc,sanctuary,mystic,thekiss,sculptor,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,davincicode,vanitas,sanctuaire,artmoderne,lebaiser,surréaliste,sculpteur,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,constantinbrancusi,theendlesscolumn,surréalist,birdinspace,prophétie,abodeofchaos,facteurcheval,palaisideal,sleepingmuse,loiseaudanslespace,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,lamuseendormie,groupeserveur,lespritdelasalamandre,servergroup,atriste,pioneerofmodernism,colonnesansfin,thepatriarchofmodernsculpture",Constantin Brancusi painted portrait _DDC2714,11,13,1,2,2010,25,12,1,2,2010,https://www.flickr.com/photos/40936370@N00/4321399499,2010-02-01 13:11:00,2010-02-01 12:25:00,upload_before_taken
4313751784,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,war,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,terrorism,artbrut,artmuseum,artcontemporain,ddc,sanctuary,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,davincicode,vanitas,sanctuaire,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,2052,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,postapocalyptique,visionaryarchitecture,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,gesamtkuntwerk,groupeserveur,lespritdelasalamandre,crashculture,servergroup,architecturevisionnaire",La porte dérobée ou le nouveau regard_DDC2701,9,13,29,1,2010,7,13,29,1,2010,https://www.flickr.com/photos/40936370@N00/4313751784,2010-01-29 13:09:00,2010-01-29 13:07:00,upload_before_taken
4313016051,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,war,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,terrorism,artbrut,artmuseum,artcontemporain,ddc,sanctuary,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,davincicode,vanitas,sanctuaire,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,2052,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,postapocalyptique,visionaryarchitecture,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,gesamtkuntwerk,groupeserveur,lespritdelasalamandre,crashculture,servergroup,architecturevisionnaire",La porte dérobée ou le nouveau regard_DDC2695,8,13,29,1,2010,7,13,29,1,2010,https://www.flickr.com/photos/40936370@N00/4313016051,2010-01-29 13:08:00,2010-01-29 13:07:00,upload_before_taken
4313015979,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,war,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,terrorism,artbrut,artmuseum,artcontemporain,ddc,sanctuary,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,davincicode,vanitas,sanctuaire,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,2052,demeureduchaos,thierryehrmann,alchimie,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,postapocalyptique,visionaryarchitecture,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,gesamtkuntwerk,groupeserveur,lespritdelasalamandre,crashculture,servergroup,architecturevisionnaire",La porte dérobée ou le nouveau regard_DDC2688,7,13,29,1,2010,6,13,29,1,2010,https://www.flickr.com/photos/40936370@N00/4313015979,2010-01-29 13:07:00,2010-01-29 13:06:00,upload_before_taken
4313668900,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,death,sadness,graffiti,haiti,earthquake,ruins,rawart,outsiderart,chaos,symbol,mort,contemporaryart,destruction,secret,911,apocalypse,taz,peinture,container,artbrut,sorrow,ddc,sanctuary,victims,cyberpunk,landart,devastation,tristesse,alchemy,souffrance,modernsculpture,prophecy,tabularasa,999,vanitas,sanctuaire,dadaisme,victimes,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,seisme,ayiti,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,tremblementdeterre,catastrophenaturelle,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,groupeserveur,lespritdelasalamandre,servergroup","Ayiti, tabula rasa... _DDC2672",21,12,29,1,2010,48,11,29,1,2010,https://www.flickr.com/photos/40936370@N00/4313668900,2010-01-29 12:21:00,2010-01-29 11:48:00,upload_before_taken
4312932875,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,death,sadness,graffiti,haiti,earthquake,ruins,rawart,outsiderart,chaos,symbol,mort,contemporaryart,destruction,secret,911,apocalypse,taz,peinture,container,artbrut,sorrow,ddc,sanctuary,victims,cyberpunk,landart,devastation,tristesse,alchemy,souffrance,modernsculpture,prophecy,tabularasa,999,vanitas,sanctuaire,dadaisme,victimes,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,seisme,ayiti,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,tremblementdeterre,catastrophenaturelle,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,groupeserveur,lespritdelasalamandre,servergroup","Ayiti, tabula rasa... _DDC2666",19,12,29,1,2010,48,11,29,1,2010,https://www.flickr.com/photos/40936370@N00/4312932875,2010-01-29 12:19:00,2010-01-29 11:48:00,upload_before_taken
4313668812,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,death,sadness,graffiti,haiti,earthquake,ruins,rawart,outsiderart,chaos,symbol,mort,contemporaryart,destruction,secret,911,apocalypse,taz,peinture,container,artbrut,sorrow,ddc,sanctuary,victims,cyberpunk,landart,devastation,tristesse,alchemy,souffrance,modernsculpture,prophecy,tabularasa,999,vanitas,sanctuaire,dadaisme,victimes,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,seisme,ayiti,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,tremblementdeterre,catastrophenaturelle,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,groupeserveur,lespritdelasalamandre,servergroup","Ayiti, tabula rasa... _DDC2657",17,12,29,1,2010,48,11,29,1,2010,https://www.flickr.com/photos/40936370@N00/4313668812,2010-01-29 12:17:00,2010-01-29 11:48:00,upload_before_taken
4312932815,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,death,sadness,graffiti,haiti,earthquake,ruins,rawart,outsiderart,chaos,symbol,mort,contemporaryart,destruction,secret,911,apocalypse,taz,peinture,container,artbrut,sorrow,ddc,sanctuary,victims,cyberpunk,landart,devastation,tristesse,alchemy,souffrance,modernsculpture,prophecy,tabularasa,999,vanitas,sanctuaire,dadaisme,victimes,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,seisme,ayiti,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,tremblementdeterre,catastrophenaturelle,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,groupeserveur,lespritdelasalamandre,servergroup","Ayiti, tabula rasa... _DDC2656",17,12,29,1,2010,48,11,29,1,2010,https://www.flickr.com/photos/40936370@N00/4312932815,2010-01-29 12:17:00,2010-01-29 11:48:00,upload_before_taken
4312932777,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,death,sadness,graffiti,haiti,earthquake,ruins,rawart,outsiderart,chaos,symbol,mort,contemporaryart,destruction,secret,911,apocalypse,taz,peinture,container,artbrut,sorrow,ddc,sanctuary,victims,cyberpunk,landart,devastation,tristesse,alchemy,souffrance,modernsculpture,prophecy,tabularasa,999,vanitas,sanctuaire,dadaisme,victimes,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,seisme,ayiti,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,tremblementdeterre,catastrophenaturelle,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,groupeserveur,lespritdelasalamandre,servergroup","Ayiti, tabula rasa... _DDC2655",17,12,29,1,2010,48,11,29,1,2010,https://www.flickr.com/photos/40936370@N00/4312932777,2010-01-29 12:17:00,2010-01-29 11:48:00,upload_before_taken
4313668708,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,death,sadness,graffiti,haiti,earthquake,ruins,rawart,outsiderart,chaos,symbol,mort,contemporaryart,destruction,secret,911,apocalypse,taz,peinture,container,artbrut,sorrow,ddc,sanctuary,victims,cyberpunk,landart,devastation,tristesse,alchemy,souffrance,modernsculpture,prophecy,tabularasa,999,vanitas,sanctuaire,dadaisme,victimes,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,seisme,ayiti,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,tremblementdeterre,catastrophenaturelle,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,groupeserveur,lespritdelasalamandre,servergroup","Ayiti, tabula rasa... _DDC2653",16,12,29,1,2010,47,11,29,1,2010,https://www.flickr.com/photos/40936370@N00/4313668708,2010-01-29 12:16:00,2010-01-29 11:47:00,upload_before_taken
4312932721,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,death,sadness,graffiti,haiti,earthquake,ruins,rawart,outsiderart,chaos,symbol,mort,contemporaryart,destruction,secret,911,apocalypse,taz,peinture,container,artbrut,sorrow,ddc,sanctuary,victims,cyberpunk,landart,devastation,tristesse,alchemy,souffrance,modernsculpture,prophecy,tabularasa,999,vanitas,sanctuaire,dadaisme,victimes,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,seisme,ayiti,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,tremblementdeterre,catastrophenaturelle,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,groupeserveur,lespritdelasalamandre,servergroup","Ayiti, tabula rasa... _DDC2652",16,12,29,1,2010,47,11,29,1,2010,https://www.flickr.com/photos/40936370@N00/4312932721,2010-01-29 12:16:00,2010-01-29 11:47:00,upload_before_taken
4313668866,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,death,sadness,graffiti,haiti,earthquake,ruins,rawart,outsiderart,chaos,symbol,mort,contemporaryart,destruction,secret,911,apocalypse,taz,peinture,container,artbrut,sorrow,ddc,sanctuary,victims,cyberpunk,landart,devastation,tristesse,alchemy,souffrance,modernsculpture,prophecy,tabularasa,999,vanitas,sanctuaire,dadaisme,victimes,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,seisme,ayiti,artsingulier,prophétie,abodeofchaos,facteurcheval,palaisideal,tremblementdeterre,catastrophenaturelle,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,groupeserveur,lespritdelasalamandre,servergroup","Ayiti, tabula rasa... _DDC2671",21,12,29,1,2010,48,11,29,1,2010,https://www.flickr.com/photos/40936370@N00/4313668866,2010-01-29 12:21:00,2010-01-29 11:48:00,upload_before_taken
4310856773,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,modernart,secret,911,apocalypse,taz,peinture,eros,container,artbrut,ddc,sanctuary,mystic,thekiss,sculptor,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,davincicode,vanitas,sanctuaire,artmoderne,lebaiser,surréaliste,sculpteur,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,constantinbrancusi,theendlesscolumn,surréalist,birdinspace,prophétie,abodeofchaos,facteurcheval,palaisideal,sleepingmuse,loiseaudanslespace,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,lamuseendormie,groupeserveur,lespritdelasalamandre,servergroup,atriste,pioneerofmodernism,colonnesansfin,thepatriarchofmodernsculpture",Constantin Brancusi painted portrait P1020835,42,15,28,1,2010,42,14,28,1,2010,https://www.flickr.com/photos/40936370@N00/4310856773,2010-01-28 15:42:00,2010-01-28 14:42:00,upload_before_taken
4310856731,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,modernart,secret,911,apocalypse,taz,peinture,eros,container,artbrut,ddc,sanctuary,mystic,thekiss,sculptor,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,davincicode,vanitas,sanctuaire,artmoderne,lebaiser,surréaliste,sculpteur,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,constantinbrancusi,theendlesscolumn,surréalist,birdinspace,prophétie,abodeofchaos,facteurcheval,palaisideal,sleepingmuse,loiseaudanslespace,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,lamuseendormie,groupeserveur,lespritdelasalamandre,servergroup,atriste,pioneerofmodernism,colonnesansfin,thepatriarchofmodernsculpture",Constantin Brancusi painted portrait P1020834,41,15,28,1,2010,42,14,28,1,2010,https://www.flickr.com/photos/40936370@N00/4310856731,2010-01-28 15:41:00,2010-01-28 14:42:00,upload_before_taken
4310856687,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,modernart,secret,911,apocalypse,taz,peinture,eros,container,artbrut,ddc,sanctuary,mystic,thekiss,sculptor,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,davincicode,vanitas,sanctuaire,artmoderne,lebaiser,surréaliste,sculpteur,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,constantinbrancusi,theendlesscolumn,surréalist,birdinspace,prophétie,abodeofchaos,facteurcheval,palaisideal,sleepingmuse,loiseaudanslespace,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,lamuseendormie,groupeserveur,lespritdelasalamandre,servergroup,atriste,pioneerofmodernism,colonnesansfin,thepatriarchofmodernsculpture",Constantin Brancusi painted portrait P1020832,40,15,28,1,2010,42,14,28,1,2010,https://www.flickr.com/photos/40936370@N00/4310856687,2010-01-28 15:40:00,2010-01-28 14:42:00,upload_before_taken
4303436861,40936370@N00,45.837448,4.826248,"portrait,sculpture,streetart,france,art,mystery,museum,architecture,painting,graffiti,ruins,artist,rawart,outsiderart,chaos,symbol,contemporaryart,modernart,secret,911,apocalypse,taz,peinture,eros,container,artbrut,ddc,sanctuary,mystic,thekiss,sculptor,cyberpunk,landart,alchemy,modernsculpture,prophecy,999,davincicode,vanitas,sanctuaire,artmoderne,lebaiser,surréaliste,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,theendlesscolumn,surréalist,birdinspace,prophétie,abodeofchaos,facteurcheval,palaisideal,sleepingmuse,loiseaudanslespace,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,lamuseendormie,groupeserveur,lespritdelasalamandre,servergroup,constantinbrancusisculpteur,atriste,pioneerofmodernism,colonnesansfin,thepatriarchofmodernsculpture",Constantin Brancusi painted portrait _DDC2326,32,17,25,1,2010,24,17,25,1,2010,https://www.flickr.com/photos/40936370@N00/4303436861,2010-01-25 17:32:00,2010-01-25 17:24:00,upload_before_taken
